Date,Open,High,Low,Close,Volume,Adj Close
2015-07-09,17.870001,18.01,17.139999,17.15,47087100,17.15
2015-07-08,17.959999,17.98,17.49,17.629999,30898900,17.629999
2015-07-07,18.129999,18.360001,17.370001,18.200001,46293200,18.200001
2015-07-06,18.84,18.98,18.23,18.32,37875800,18.32
2015-07-02,18.83,19.379999,18.809999,19.07,26178100,19.07
2015-07-01,19.049999,19.10,18.629999,18.780001,25027100,18.780001
2015-06-30,18.889999,19.10,18.549999,18.84,34683900,18.84
2015-06-29,19.34,19.60,18.60,18.73,49126100,18.73
2015-06-26,20.27,20.60,19.43,19.66,149010300,19.66
2015-06-25,24.129999,24.24,23.66,24.02,38347800,24.02
2015-06-24,24.440001,24.49,24.00,24.059999,21243700,24.059999
2015-06-23,24.629999,24.860001,24.379999,24.49,16168900,24.49
2015-06-22,24.139999,24.709999,24.00,24.629999,26231200,24.629999
2015-06-19,24.799999,24.969999,24.459999,24.469999,25589300,24.469999
2015-06-18,24.639999,24.82,24.43,24.469999,21570800,24.469999
2015-06-17,24.299999,24.68,24.23,24.48,17951700,24.48
2015-06-16,24.049999,24.32,23.879999,24.24,19173100,24.24
2015-06-15,24.219999,24.25,23.700001,24.24,44190200,24.24
2015-06-12,24.889999,25.379999,24.709999,25.129999,21123900,25.129999
2015-06-11,25.200001,25.389999,24.969999,25.02,25793500,25.02
2015-06-10,25.52,25.59,25.030001,25.190001,23802900,25.190001
2015-06-09,25.91,25.950001,24.940001,25.190001,39816700,25.190001
2015-06-08,26.51,26.629999,25.799999,25.92,23252600,25.92
2015-06-05,27.00,27.00,26.50,26.59,16585400,26.59
2015-06-04,26.90,27.24,26.709999,26.99,22186200,26.99
2015-06-03,28.00,28.01,27.01,27.08,29623400,27.08
2015-06-02,28.360001,28.41,27.77,27.790001,18228000,27.790001
2015-06-01,27.959999,28.530001,27.809999,28.42,20206400,28.42
2015-05-29,28.42,28.42,27.93,27.93,18451300,27.93
2015-05-28,28.190001,28.620001,28.110001,28.280001,18667000,28.280001
2015-05-27,27.43,28.42,27.389999,28.129999,23441800,28.129999
2015-05-26,27.219999,27.48,27.030001,27.32,14966600,27.32
2015-05-22,27.23,27.65,27.209999,27.33,20360300,27.33
2015-05-21,26.620001,27.139999,26.34,26.90,17258100,26.90
2015-05-20,26.469999,26.99,26.26,26.59,22866300,26.59
2015-05-19,26.83,26.93,26.059999,26.309999,19527000,26.309999
2015-05-18,26.16,26.83,26.040001,26.76,20150000,26.76
2015-05-15,26.530001,26.629999,26.01,26.33,25864900,26.33
2015-05-14,27.33,27.52,26.469999,26.690001,32201100,26.690001
2015-05-13,27.34,27.66,27.08,27.190001,17530500,27.190001
2015-05-12,27.549999,27.58,26.860001,26.870001,19518800,26.870001
2015-05-11,27.129999,28.09,26.860001,27.75,24591200,27.75
2015-05-08,27.370001,27.43,26.76,27.18,34955400,27.18
2015-05-07,27.799999,27.90,26.889999,27.27,29689300,27.27
2015-05-06,28.219999,28.299999,27.440001,27.99,19770700,27.99
2015-05-05,28.27,28.360001,27.83,28.040001,19347300,28.040001
2015-05-04,29.07,29.15,28.49,28.67,13909600,28.67
2015-05-01,28.309999,29.25,28.309999,28.99,16701100,28.99
2015-04-30,28.790001,28.85,27.85,28.129999,18988900,28.129999
2015-04-29,28.700001,28.99,28.51,28.870001,10964300,28.870001
2015-04-28,29.219999,29.450001,28.76,28.99,12372000,28.99
2015-04-27,29.25,29.66,29.139999,29.27,14871400,29.27
2015-04-24,29.74,29.74,28.889999,29.200001,18764300,29.200001
2015-04-23,28.93,29.780001,28.860001,29.52,22039700,29.52
2015-04-22,28.58,29.75,28.559999,29.50,29662800,29.50
2015-04-21,28.33,28.59,28.16,28.549999,22172000,28.549999
2015-04-20,28.120001,28.389999,28.01,28.26,19901000,28.26
2015-04-17,27.75,28.08,27.60,28.02,18157100,28.02
2015-04-16,27.90,28.18,27.77,28.01,16393500,28.01
2015-04-15,28.00,28.450001,27.879999,28.17,20138900,28.17
2015-04-14,27.73,27.90,27.41,27.719999,16671900,27.719999
2015-04-13,28.02,28.15,27.780001,27.879999,13636800,27.879999
2015-04-10,27.799999,28.17,27.799999,28.02,19698700,28.02
2015-04-09,27.07,27.860001,27.01,27.82,18660000,27.82
2015-04-08,26.58,27.35,26.49,27.129999,22105800,27.129999
2015-04-07,27.35,27.450001,26.860001,26.870001,17820600,26.870001
2015-04-06,26.50,27.450001,26.40,27.43,22460900,27.43
2015-04-02,27.75,27.76,26.709999,26.73,41390500,26.73
2015-04-01,27.129999,27.35,26.77,27.129999,39424700,27.129999
2015-03-31,26.709999,27.309999,26.610001,27.129999,25292100,27.129999
2015-03-30,26.73,26.959999,26.459999,26.68,26142900,26.68
2015-03-27,26.93,27.139999,26.049999,26.68,30909000,26.68
2015-03-26,25.76,27.17,25.610001,26.66,44702400,26.66
2015-03-25,27.860001,27.870001,26.40,26.57,35874000,26.57
2015-03-24,28.110001,28.35,27.879999,27.959999,15670800,27.959999
2015-03-23,28.469999,28.51,27.82,28.02,18699400,28.02
2015-03-20,28.32,28.76,28.110001,28.68,23608200,28.68
2015-03-19,28.10,28.23,27.92,28.049999,21656600,28.049999
2015-03-18,28.01,28.35,27.60,28.16,24544800,28.16
2015-03-17,27.73,27.98,27.459999,27.66,24932400,27.66
2015-03-16,28.969999,29.26,28.219999,28.51,18183900,28.51
2015-03-13,27.969999,28.77,27.959999,28.719999,23678700,28.719999
2015-03-12,27.110001,28.379999,27.10,28.02,19567700,28.02
2015-03-11,27.93,28.18,27.610001,27.879999,17471600,27.879999
2015-03-10,28.10,28.32,27.459999,27.610001,29749000,27.610001
2015-03-09,28.540001,28.780001,27.91,28.66,17563000,28.66
2015-03-06,29.219999,29.27,28.389999,28.50,28302000,28.50
2015-03-05,29.450001,29.84,28.969999,29.280001,24007700,29.280001
2015-03-04,29.719999,29.76,28.82,29.27,26709000,29.27
2015-03-03,30.379999,30.690001,29.379999,29.66,28945700,29.66
2015-03-02,31.08,31.50,30.99,31.24,18443200,31.24
2015-02-27,30.969999,31.209999,30.620001,30.67,15651200,30.67
2015-02-26,30.540001,30.969999,30.360001,30.620001,14932000,30.620001
2015-02-25,30.60,30.92,30.35,30.48,16774700,30.48
2015-02-24,30.139999,30.950001,28.790001,30.77,54985000,30.77
2015-02-23,31.860001,31.91,31.27,31.40,13867900,31.40
2015-02-20,31.74,32.049999,31.27,32.029999,16531500,32.029999
2015-02-19,32.119999,32.200001,31.719999,31.809999,13431000,31.809999
2015-02-18,32.259998,32.50,32.029999,32.169998,12348400,32.169998
2015-02-17,32.310001,32.84,32.220001,32.330002,19877400,32.330002
2015-02-13,32.209999,32.400002,31.34,31.85,18739200,31.85
2015-02-12,31.059999,32.049999,30.940001,31.940001,23793200,31.940001
2015-02-11,31.09,31.58,30.450001,31.02,29782200,31.02
2015-02-10,29.10,31.139999,29.00,31.09,43831000,31.09
2015-02-09,28.77,28.77,28.24,28.35,22390300,28.35
2015-02-06,29.540001,29.90,28.860001,28.91,18636100,28.91
2015-02-05,29.299999,29.52,29.120001,29.49,19785900,29.49
2015-02-04,28.809999,29.24,28.700001,29.030001,20932800,29.030001
2015-02-03,28.57,29.09,28.48,28.950001,24009200,28.950001
2015-02-02,29.25,29.389999,28.09,28.440001,34019600,28.440001
